GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US12028,12028,ZCTA5 12028,1318,373
8600000US12029,12029,ZCTA5 12029,1253,167
8600000US12031,12031,ZCTA5 12031,130,61
8600000US12032,12032,ZCTA5 12032,774,159
8600000US12033,12033,ZCTA5 12033,8020,420
8600000US12035,12035,ZCTA5 12035,564,166
8600000US12036,12036,ZCTA5 12036,236,126
8600000US12037,12037,ZCTA5 12037,4580,454
8600000US12040,12040,ZCTA5 12040,72,50
8600000US12041,12041,ZCTA5 12041,414,179
8600000US12042,12042,ZCTA5 12042,417,243
8600000US12043,12043,ZCTA5 12043,8595,377
8600000US12045,12045,ZCTA5 12045,444,269
8600000US12046,12046,ZCTA5 12046,973,233
8600000US12047,12047,ZCTA5 12047,19571,541
8600000US12051,12051,ZCTA5 12051,7414,426
8600000US12052,12052,ZCTA5 12052,1384,204
8600000US12053,12053,ZCTA5 12053,4059,451
8600000US12054,12054,ZCTA5 12054,17123,691
8600000US12056,12056,ZCTA5 12056,2283,394
8600000US12057,12057,ZCTA5 12057,2225,318
8600000US12058,12058,ZCTA5 12058,1287,371
8600000US12059,12059,ZCTA5 12059,1627,226
8600000US12060,12060,ZCTA5 12060,1327,233
8600000US12061,12061,ZCTA5 12061,8997,601
8600000US12062,12062,ZCTA5 12062,1502,281
8600000US12063,12063,ZCTA5 12063,395,121
8600000US12064,12064,ZCTA5 12064,534,176
8600000US12065,12065,ZCTA5 12065,41038,597
8600000US12066,12066,ZCTA5 12066,2888,408
8600000US12067,12067,ZCTA5 12067,1539,293
8600000US12068,12068,ZCTA5 12068,3240,309
8600000US12069,12069,ZCTA5 12069,315,205
8600000US12070,12070,ZCTA5 12070,1670,310
8600000US12071,12071,ZCTA5 12071,232,66
8600000US12072,12072,ZCTA5 12072,2675,246
8600000US12074,12074,ZCTA5 12074,2980,206
8600000US12075,12075,ZCTA5 12075,2987,394
8600000US12076,12076,ZCTA5 12076,1449,192
8600000US12077,12077,ZCTA5 12077,5643,473
8600000US12078,12078,ZCTA5 12078,23887,500
8600000US12083,12083,ZCTA5 12083,3742,497
8600000US12084,12084,ZCTA5 12084,4546,607
8600000US12085,12085,ZCTA5 12085,475,161
8600000US12086,12086,ZCTA5 12086,1399,262
8600000US12087,12087,ZCTA5 12087,1124,318
8600000US12089,12089,ZCTA5 12089,38,33
8600000US12090,12090,ZCTA5 12090,6068,306
8600000US12092,12092,ZCTA5 12092,1132,304
8600000US12093,12093,ZCTA5 12093,1766,257
8600000US12094,12094,ZCTA5 12094,1746,324
8600000US12095,12095,ZCTA5 12095,12324,458
8600000US12106,12106,ZCTA5 12106,2186,322
8600000US12108,12108,ZCTA5 12108,342,103
8600000US12110,12110,ZCTA5 12110,22017,1100
8600000US12115,12115,ZCTA5 12115,212,92
8600000US12116,12116,ZCTA5 12116,1679,206
8600000US12117,12117,ZCTA5 12117,3244,352
8600000US12118,12118,ZCTA5 12118,14578,771
8600000US12120,12120,ZCTA5 12120,805,223
8600000US12121,12121,ZCTA5 12121,2033,367
8600000US12122,12122,ZCTA5 12122,4673,418
8600000US12123,12123,ZCTA5 12123,5273,548
8600000US12124,12124,ZCTA5 12124,593,264
8600000US12125,12125,ZCTA5 12125,1294,231
8600000US12130,12130,ZCTA5 12130,1287,508
8600000US12131,12131,ZCTA5 12131,73,37
8600000US12132,12132,ZCTA5 12132,243,137
8600000US12134,12134,ZCTA5 12134,3746,253
8600000US12136,12136,ZCTA5 12136,763,240
8600000US12137,12137,ZCTA5 12137,1783,308
8600000US12138,12138,ZCTA5 12138,3237,214
8600000US12139,12139,ZCTA5 12139,121,40
8600000US12140,12140,ZCTA5 12140,1690,281
8600000US12143,12143,ZCTA5 12143,5079,307
8600000US12144,12144,ZCTA5 12144,20404,604
8600000US12147,12147,ZCTA5 12147,449,141
8600000US12148,12148,ZCTA5 12148,4524,381
8600000US12149,12149,ZCTA5 12149,2529,201
8600000US12150,12150,ZCTA5 12150,732,213
8600000US12151,12151,ZCTA5 12151,572,159
8600000US12153,12153,ZCTA5 12153,976,285
8600000US12154,12154,ZCTA5 12154,2730,326
8600000US12155,12155,ZCTA5 12155,2069,259
8600000US12156,12156,ZCTA5 12156,862,267
8600000US12157,12157,ZCTA5 12157,4305,525
8600000US12158,12158,ZCTA5 12158,6434,562
8600000US12159,12159,ZCTA5 12159,7960,691
8600000US12160,12160,ZCTA5 12160,947,207
8600000US12161,12161,ZCTA5 12161,310,203
8600000US12164,12164,ZCTA5 12164,338,83
8600000US12165,12165,ZCTA5 12165,164,52
8600000US12166,12166,ZCTA5 12166,1370,184
8600000US12167,12167,ZCTA5 12167,2498,302
8600000US12168,12168,ZCTA5 12168,2138,299
8600000US12169,12169,ZCTA5 12169,210,108
8600000US12170,12170,ZCTA5 12170,5274,519
8600000US12172,12172,ZCTA5 12172,219,153
8600000US12173,12173,ZCTA5 12173,1753,290
8600000US12174,12174,ZCTA5 12174,405,251
8600000US12175,12175,ZCTA5 12175,1010,252
8600000US12176,12176,ZCTA5 12176,416,290
8600000US12177,12177,ZCTA5 12177,438,170
8600000US12180,12180,ZCTA5 12180,53951,926
8600000US12182,12182,ZCTA5 12182,14451,864
8600000US12183,12183,ZCTA5 12183,2587,21
8600000US12184,12184,ZCTA5 12184,6702,599
8600000US12185,12185,ZCTA5 12185,2815,527
8600000US12186,12186,ZCTA5 12186,6238,355
8600000US12187,12187,ZCTA5 12187,377,142
8600000US12188,12188,ZCTA5 12188,11202,429
8600000US12189,12189,ZCTA5 12189,17074,710
8600000US12190,12190,ZCTA5 12190,706,123
8600000US12192,12192,ZCTA5 12192,1643,347
8600000US12193,12193,ZCTA5 12193,1908,269
8600000US12194,12194,ZCTA5 12194,158,58
8600000US12195,12195,ZCTA5 12195,252,120
8600000US12196,12196,ZCTA5 12196,3265,449
8600000US12197,12197,ZCTA5 12197,2414,389
8600000US12198,12198,ZCTA5 12198,7580,546
8600000US12202,12202,ZCTA5 12202,9161,768
8600000US12203,12203,ZCTA5 12203,29441,1233
8600000US12204,12204,ZCTA5 12204,7422,379
8600000US12205,12205,ZCTA5 12205,27666,923
8600000US12206,12206,ZCTA5 12206,17596,1276
8600000US12207,12207,ZCTA5 12207,1874,345
8600000US12208,12208,ZCTA5 12208,21387,845
8600000US12209,12209,ZCTA5 12209,10005,863
8600000US12210,12210,ZCTA5 12210,9725,943
8600000US12211,12211,ZCTA5 12211,11733,873
8600000US12222,12222,ZCTA5 12222,5948,901
8600000US12302,12302,ZCTA5 12302,27378,292
8600000US12303,12303,ZCTA5 12303,29785,1252
8600000US12304,12304,ZCTA5 12304,21023,1073
8600000US12305,12305,ZCTA5 12305,4612,607
8600000US12306,12306,ZCTA5 12306,26698,797
8600000US12307,12307,ZCTA5 12307,6380,772
8600000US12308,12308,ZCTA5 12308,16054,865
8600000US12309,12309,ZCTA5 12309,29199,745
8600000US12401,12401,ZCTA5 12401,35777,531
8600000US12404,12404,ZCTA5 12404,3397,496
8600000US12405,12405,ZCTA5 12405,370,157
8600000US12406,12406,ZCTA5 12406,602,209
8600000US12407,12407,ZCTA5 12407,140,68
8600000US12409,12409,ZCTA5 12409,528,202
8600000US12410,12410,ZCTA5 12410,449,176
8600000US12411,12411,ZCTA5 12411,398,138
8600000US12412,12412,ZCTA5 12412,630,226
8600000US12413,12413,ZCTA5 12413,2857,441
8600000US12414,12414,ZCTA5 12414,10451,586
8600000US12416,12416,ZCTA5 12416,346,187
8600000US12417,12417,ZCTA5 12417,543,278
8600000US12418,12418,ZCTA5 12418,387,133
8600000US12419,12419,ZCTA5 12419,549,224
8600000US12420,12420,ZCTA5 12420,545,251
8600000US12421,12421,ZCTA5 12421,511,236
8600000US12422,12422,ZCTA5 12422,215,121
8600000US12423,12423,ZCTA5 12423,1285,230
8600000US12424,12424,ZCTA5 12424,291,117
8600000US12427,12427,ZCTA5 12427,435,352
8600000US12428,12428,ZCTA5 12428,6631,420
8600000US12429,12429,ZCTA5 12429,300,234
8600000US12430,12430,ZCTA5 12430,1177,233
8600000US12431,12431,ZCTA5 12431,1305,448
8600000US12432,12432,ZCTA5 12432,365,196
8600000US12433,12433,ZCTA5 12433,487,254
8600000US12434,12434,ZCTA5 12434,675,215
8600000US12435,12435,ZCTA5 12435,328,160
8600000US12436,12436,ZCTA5 12436,611,186
8600000US12438,12438,ZCTA5 12438,33,27
8600000US12439,12439,ZCTA5 12439,102,54
8600000US12440,12440,ZCTA5 12440,2001,525
8600000US12441,12441,ZCTA5 12441,67,69
8600000US12442,12442,ZCTA5 12442,924,208
8600000US12443,12443,ZCTA5 12443,3889,371
8600000US12444,12444,ZCTA5 12444,579,156
8600000US12446,12446,ZCTA5 12446,4612,521
8600000US12448,12448,ZCTA5 12448,509,255
8600000US12449,12449,ZCTA5 12449,3294,316
8600000US12450,12450,ZCTA5 12450,300,212
8600000US12451,12451,ZCTA5 12451,1602,454
8600000US12452,12452,ZCTA5 12452,317,116
8600000US12453,12453,ZCTA5 12453,280,240
8600000US12454,12454,ZCTA5 12454,228,105
8600000US12455,12455,ZCTA5 12455,2039,294
8600000US12456,12456,ZCTA5 12456,800,219
8600000US12457,12457,ZCTA5 12457,836,209
8600000US12458,12458,ZCTA5 12458,3344,381
8600000US12459,12459,ZCTA5 12459,154,138
8600000US12460,12460,ZCTA5 12460,264,187
8600000US12461,12461,ZCTA5 12461,1946,352
8600000US12463,12463,ZCTA5 12463,1169,260
8600000US12464,12464,ZCTA5 12464,890,232
8600000US12465,12465,ZCTA5 12465,218,96
8600000US12466,12466,ZCTA5 12466,2498,378
8600000US12468,12468,ZCTA5 12468,1074,242
8600000US12469,12469,ZCTA5 12469,552,134
8600000US12470,12470,ZCTA5 12470,1038,453
8600000US12471,12471,ZCTA5 12471,557,516
8600000US12472,12472,ZCTA5 12472,1774,393
8600000US12473,12473,ZCTA5 12473,890,362
8600000US12474,12474,ZCTA5 12474,1408,350
8600000US12475,12475,ZCTA5 12475,382,210
8600000US12477,12477,ZCTA5 12477,18867,496
8600000US12480,12480,ZCTA5 12480,484,166
8600000US12481,12481,ZCTA5 12481,960,263
8600000US12482,12482,ZCTA5 12482,787,451
8600000US12483,12483,ZCTA5 12483,524,317
8600000US12484,12484,ZCTA5 12484,2865,410
8600000US12485,12485,ZCTA5 12485,664,188
8600000US12486,12486,ZCTA5 12486,1598,312
8600000US12487,12487,ZCTA5 12487,2779,569
8600000US12489,12489,ZCTA5 12489,883,199
8600000US12490,12490,ZCTA5 12490,58,94
8600000US12491,12491,ZCTA5 12491,1721,317
8600000US12492,12492,ZCTA5 12492,320,116
8600000US12493,12493,ZCTA5 12493,297,204
8600000US12494,12494,ZCTA5 12494,1002,386
8600000US12495,12495,ZCTA5 12495,268,126
8600000US12496,12496,ZCTA5 12496,1736,263
8600000US12498,12498,ZCTA5 12498,5288,338
8600000US12501,12501,ZCTA5 12501,2604,443
8600000US12502,12502,ZCTA5 12502,1312,303
8600000US12503,12503,ZCTA5 12503,791,141
8600000US12504,12504,ZCTA5 12504,1262,191
8600000US12507,12507,ZCTA5 12507,220,187
8600000US12508,12508,ZCTA5 12508,20140,572
8600000US12512,12512,ZCTA5 12512,205,128
8600000US12513,12513,ZCTA5 12513,607,240
8600000US12514,12514,ZCTA5 12514,2804,474
8600000US12515,12515,ZCTA5 12515,1295,315
8600000US12516,12516,ZCTA5 12516,1578,365
8600000US12517,12517,ZCTA5 12517,588,245
8600000US12518,12518,ZCTA5 12518,6050,425
8600000US12520,12520,ZCTA5 12520,3107,70
8600000US12521,12521,ZCTA5 12521,1429,331
8600000US12522,12522,ZCTA5 12522,5358,544
8600000US12523,12523,ZCTA5 12523,1850,320
8600000US12524,12524,ZCTA5 12524,15137,587
8600000US12525,12525,ZCTA5 12525,3264,423
8600000US12526,12526,ZCTA5 12526,3494,383
8600000US12527,12527,ZCTA5 12527,332,199
8600000US12528,12528,ZCTA5 12528,12813,501
8600000US12529,12529,ZCTA5 12529,3033,478
8600000US12530,12530,ZCTA5 12530,107,112
8600000US12531,12531,ZCTA5 12531,2853,576
8600000US12533,12533,ZCTA5 12533,25452,908
8600000US12534,12534,ZCTA5 12534,18218,568
8600000US12538,12538,ZCTA5 12538,14336,746
8600000US12540,12540,ZCTA5 12540,7606,680
8600000US12542,12542,ZCTA5 12542,6345,521
8600000US12543,12543,ZCTA5 12543,2996,63
8600000US12545,12545,ZCTA5 12545,4797,350
8600000US12546,12546,ZCTA5 12546,3001,219
8600000US12547,12547,ZCTA5 12547,2513,434
8600000US12548,12548,ZCTA5 12548,1534,385
8600000US12549,12549,ZCTA5 12549,9924,857
8600000US12550,12550,ZCTA5 12550,55070,631
8600000US12553,12553,ZCTA5 12553,24655,635
8600000US12561,12561,ZCTA5 12561,17965,563
8600000US12563,12563,ZCTA5 12563,8037,523
8600000US12564,12564,ZCTA5 12564,7649,328
8600000US12565,12565,ZCTA5 12565,1297,243
8600000US12566,12566,ZCTA5 12566,10843,1052
8600000US12567,12567,ZCTA5 12567,2643,252
8600000US12569,12569,ZCTA5 12569,9489,501
8600000US12570,12570,ZCTA5 12570,7940,526
8600000US12571,12571,ZCTA5 12571,10363,573
8600000US12572,12572,ZCTA5 12572,9315,407
8600000US12574,12574,ZCTA5 12574,308,109
8600000US12575,12575,ZCTA5 12575,1967,478
8600000US12577,12577,ZCTA5 12577,1371,391
8600000US12578,12578,ZCTA5 12578,2654,501
8600000US12580,12580,ZCTA5 12580,4574,538
8600000US12581,12581,ZCTA5 12581,2351,301
8600000US12582,12582,ZCTA5 12582,6107,612
8600000US12583,12583,ZCTA5 12583,2508,391
8600000US12585,12585,ZCTA5 12585,755,306
8600000US12586,12586,ZCTA5 12586,13140,837
8600000US12589,12589,ZCTA5 12589,17529,1327
8600000US12590,12590,ZCTA5 12590,34203,868
8600000US12592,12592,ZCTA5 12592,1322,305
8600000US12594,12594,ZCTA5 12594,4221,479
8600000US12601,12601,ZCTA5 12601,43883,1180
8600000US12603,12603,ZCTA5 12603,42604,1172
8600000US12604,12604,ZCTA5 12604,722,420
8600000US12701,12701,ZCTA5 12701,10887,452
8600000US12719,12719,ZCTA5 12719,1326,253
8600000US12720,12720,ZCTA5 12720,69,68
8600000US12721,12721,ZCTA5 12721,5851,616
8600000US12722,12722,ZCTA5 12722,142,142
8600000US12723,12723,ZCTA5 12723,2141,241
8600000US12724,12724,ZCTA5 12724,275,154
8600000US12725,12725,ZCTA5 12725,230,91
8600000US12726,12726,ZCTA5 12726,899,164
8600000US12729,12729,ZCTA5 12729,2059,482
8600000US12732,12732,ZCTA5 12732,620,217
8600000US12733,12733,ZCTA5 12733,1391,340
8600000US12734,12734,ZCTA5 12734,690,225
8600000US12736,12736,ZCTA5 12736,162,72
8600000US12737,12737,ZCTA5 12737,1983,228
8600000US12738,12738,ZCTA5 12738,568,409
8600000US12740,12740,ZCTA5 12740,1537,312
8600000US12741,12741,ZCTA5 12741,334,94
8600000US12742,12742,ZCTA5 12742,401,233
8600000US12743,12743,ZCTA5 12743,385,205
8600000US12745,12745,ZCTA5 12745,107,69
8600000US12746,12746,ZCTA5 12746,925,352
8600000US12747,12747,ZCTA5 12747,2012,447
8600000US12748,12748,ZCTA5 12748,2400,339
8600000US12749,12749,ZCTA5 12749,147,128
8600000US12750,12750,ZCTA5 12750,104,83
8600000US12751,12751,ZCTA5 12751,1063,328
8600000US12752,12752,ZCTA5 12752,263,97
8600000US12754,12754,ZCTA5 12754,7931,526
8600000US12758,12758,ZCTA5 12758,4028,392
8600000US12759,12759,ZCTA5 12759,1970,566
8600000US12760,12760,ZCTA5 12760,725,208
8600000US12762,12762,ZCTA5 12762,523,284
8600000US12763,12763,ZCTA5 12763,800,291
8600000US12764,12764,ZCTA5 12764,1804,221
8600000US12765,12765,ZCTA5 12765,858,275
8600000US12766,12766,ZCTA5 12766,314,152
8600000US12767,12767,ZCTA5 12767,110,80
8600000US12768,12768,ZCTA5 12768,1090,328
8600000US12769,12769,ZCTA5 12769,137,96
8600000US12770,12770,ZCTA5 12770,230,162
8600000US12771,12771,ZCTA5 12771,14960,647
8600000US12775,12775,ZCTA5 12775,2220,388
8600000US12776,12776,ZCTA5 12776,1982,266
8600000US12777,12777,ZCTA5 12777,905,174
8600000US12778,12778,ZCTA5 12778,582,366
8600000US12779,12779,ZCTA5 12779,2213,360
8600000US12780,12780,ZCTA5 12780,1968,483
8600000US12781,12781,ZCTA5 12781,260,274
8600000US12783,12783,ZCTA5 12783,1905,374
8600000US12784,12784,ZCTA5 12784,61,77
8600000US12785,12785,ZCTA5 12785,955,336
8600000US12786,12786,ZCTA5 12786,466,219
8600000US12787,12787,ZCTA5 12787,397,168
8600000US12788,12788,ZCTA5 12788,3119,623
8600000US12789,12789,ZCTA5 12789,1662,470
8600000US12790,12790,ZCTA5 12790,4464,508
8600000US12791,12791,ZCTA5 12791,827,275
8600000US12792,12792,ZCTA5 12792,382,146
8600000US12801,12801,ZCTA5 12801,14748,31
8600000US12803,12803,ZCTA5 12803,7583,396
8600000US12804,12804,ZCTA5 12804,26066,386
8600000US12808,12808,ZCTA5 12808,294,91
8600000US12809,12809,ZCTA5 12809,3441,228
8600000US12810,12810,ZCTA5 12810,619,104
8600000US12811,12811,ZCTA5 12811,214,135
8600000US12812,12812,ZCTA5 12812,186,66
8600000US12814,12814,ZCTA5 12814,1907,264
8600000US12815,12815,ZCTA5 12815,895,167
8600000US12816,12816,ZCTA5 12816,4427,358
8600000US12817,12817,ZCTA5 12817,1883,284
8600000US12819,12819,ZCTA5 12819,385,116
8600000US12821,12821,ZCTA5 12821,2373,583
8600000US12822,12822,ZCTA5 12822,6000,235
8600000US12823,12823,ZCTA5 12823,118,94
8600000US12824,12824,ZCTA5 12824,790,240
8600000US12827,12827,ZCTA5 12827,4014,607
8600000US12828,12828,ZCTA5 12828,10205,624
8600000US12831,12831,ZCTA5 12831,17529,710
8600000US12832,12832,ZCTA5 12832,6844,409
8600000US12833,12833,ZCTA5 12833,4155,422
8600000US12834,12834,ZCTA5 12834,6628,262
8600000US12835,12835,ZCTA5 12835,2468,185
8600000US12836,12836,ZCTA5 12836,647,114
8600000US12837,12837,ZCTA5 12837,819,273
8600000US12838,12838,ZCTA5 12838,509,138
8600000US12839,12839,ZCTA5 12839,13087,328
8600000US12841,12841,ZCTA5 12841,136,42
8600000US12842,12842,ZCTA5 12842,1138,137
8600000US12843,12843,ZCTA5 12843,546,195
8600000US12844,12844,ZCTA5 12844,123,93
8600000US12845,12845,ZCTA5 12845,5094,401
8600000US12846,12846,ZCTA5 12846,3358,52
8600000US12847,12847,ZCTA5 12847,656,107
8600000US12849,12849,ZCTA5 12849,537,399
8600000US12850,12850,ZCTA5 12850,2845,423
8600000US12851,12851,ZCTA5 12851,206,56
8600000US12852,12852,ZCTA5 12852,504,104
8600000US12853,12853,ZCTA5 12853,1406,313
8600000US12855,12855,ZCTA5 12855,203,73
8600000US12856,12856,ZCTA5 12856,117,86
8600000US12857,12857,ZCTA5 12857,467,139
8600000US12858,12858,ZCTA5 12858,67,57
8600000US12859,12859,ZCTA5 12859,2579,432
8600000US12860,12860,ZCTA5 12860,1372,268
8600000US12861,12861,ZCTA5 12861,541,93
8600000US12862,12862,ZCTA5 12862,0,89
8600000US12863,12863,ZCTA5 12863,526,225
8600000US12864,12864,ZCTA5 12864,56,46
8600000US12865,12865,ZCTA5 12865,3621,256
8600000US12866,12866,ZCTA5 12866,36312,770
8600000US12870,12870,ZCTA5 12870,1656,242
8600000US12871,12871,ZCTA5 12871,4047,317
8600000US12872,12872,ZCTA5 12872,76,101
8600000US12873,12873,ZCTA5 12873,717,156
8600000US12874,12874,ZCTA5 12874,154,51
8600000US12878,12878,ZCTA5 12878,966,170
8600000US12883,12883,ZCTA5 12883,5055,19
8600000US12884,12884,ZCTA5 12884,445,109
8600000US12885,12885,ZCTA5 12885,4447,149
8600000US12886,12886,ZCTA5 12886,237,134
8600000US12887,12887,ZCTA5 12887,5556,208
8600000US12901,12901,ZCTA5 12901,33314,717
8600000US12903,12903,ZCTA5 12903,990,159
8600000US12910,12910,ZCTA5 12910,2247,259
8600000US12911,12911,ZCTA5 12911,33,40
8600000US12912,12912,ZCTA5 12912,2351,382
8600000US12913,12913,ZCTA5 12913,988,150
8600000US12914,12914,ZCTA5 12914,826,218
8600000US12916,12916,ZCTA5 12916,2159,312
8600000US12917,12917,ZCTA5 12917,1204,137
8600000US12918,12918,ZCTA5 12918,2341,559
8600000US12919,12919,ZCTA5 12919,2957,322
8600000US12920,12920,ZCTA5 12920,2774,292
8600000US12921,12921,ZCTA5 12921,2319,296
8600000US12922,12922,ZCTA5 12922,37,19
8600000US12923,12923,ZCTA5 12923,651,127
8600000US12924,12924,ZCTA5 12924,159,89
8600000US12926,12926,ZCTA5 12926,1827,200
8600000US12927,12927,ZCTA5 12927,192,62
8600000US12928,12928,ZCTA5 12928,2073,298
8600000US12929,12929,ZCTA5 12929,4041,322
8600000US12930,12930,ZCTA5 12930,905,217
8600000US12932,12932,ZCTA5 12932,1373,250
8600000US12933,12933,ZCTA5 12933,0,89
8600000US12934,12934,ZCTA5 12934,1088,159
8600000US12935,12935,ZCTA5 12935,1517,284
8600000US12936,12936,ZCTA5 12936,549,128
8600000US12937,12937,ZCTA5 12937,1449,188
8600000US12939,12939,ZCTA5 12939,182,100
8600000US12941,12941,ZCTA5 12941,1175,227
8600000US12942,12942,ZCTA5 12942,580,123
8600000US12943,12943,ZCTA5 12943,306,84
8600000US12944,12944,ZCTA5 12944,3991,325
8600000US12945,12945,ZCTA5 12945,424,161
8600000US12946,12946,ZCTA5 12946,5449,476
8600000US12950,12950,ZCTA5 12950,861,178
8600000US12952,12952,ZCTA5 12952,456,173
8600000US12953,12953,ZCTA5 12953,16069,248
8600000US12955,12955,ZCTA5 12955,359,89
8600000US12956,12956,ZCTA5 12956,1531,415
8600000US12957,12957,ZCTA5 12957,1689,197
8600000US12958,12958,ZCTA5 12958,2046,253
8600000US12959,12959,ZCTA5 12959,1406,269
8600000US12960,12960,ZCTA5 12960,911,291
8600000US12961,12961,ZCTA5 12961,79,68
8600000US12962,12962,ZCTA5 12962,6472,593
8600000US12964,12964,ZCTA5 12964,156,70
8600000US12965,12965,ZCTA5 12965,373,79
8600000US12966,12966,ZCTA5 12966,3344,330
8600000US12967,12967,ZCTA5 12967,1086,154
8600000US12969,12969,ZCTA5 12969,578,174
8600000US12970,12970,ZCTA5 12970,1051,236
8600000US12972,12972,ZCTA5 12972,6573,475
8600000US12973,12973,ZCTA5 12973,142,47
8600000US12974,12974,ZCTA5 12974,1701,324
8600000US12975,12975,ZCTA5 12975,257,103
8600000US12976,12976,ZCTA5 12976,107,43
8600000US12977,12977,ZCTA5 12977,1932,442
8600000US12978,12978,ZCTA5 12978,352,102
8600000US12979,12979,ZCTA5 12979,2593,314
8600000US12980,12980,ZCTA5 12980,1234,193
8600000US12981,12981,ZCTA5 12981,2309,303
8600000US12983,12983,ZCTA5 12983,7738,490
8600000US12985,12985,ZCTA5 12985,881,299
8600000US12986,12986,ZCTA5 12986,6100,50
8600000US12987,12987,ZCTA5 12987,190,96
8600000US12989,12989,ZCTA5 12989,1222,161
8600000US12992,12992,ZCTA5 12992,4363,475
8600000US12993,12993,ZCTA5 12993,1721,289
8600000US12996,12996,ZCTA5 12996,1958,286
8600000US12997,12997,ZCTA5 12997,1157,190
8600000US12998,12998,ZCTA5 12998,596,335
8600000US13020,13020,ZCTA5 13020,167,76
8600000US13021,13021,ZCTA5 13021,39125,562
8600000US13024,13024,ZCTA5 13024,1729,453
8600000US13026,13026,ZCTA5 13026,1733,229
8600000US13027,13027,ZCTA5 13027,30759,628
8600000US13028,13028,ZCTA5 13028,1143,242
8600000US13029,13029,ZCTA5 13029,6912,465
8600000US13030,13030,ZCTA5 13030,3739,490
8600000US13031,13031,ZCTA5 13031,15117,523
8600000US13032,13032,ZCTA5 13032,13387,543
8600000US13033,13033,ZCTA5 13033,4483,488
8600000US13034,13034,ZCTA5 13034,1806,175
8600000US13035,13035,ZCTA5 13035,8423,393
8600000US13036,13036,ZCTA5 13036,8340,454
8600000US13037,13037,ZCTA5 13037,8916,432
8600000US13039,13039,ZCTA5 13039,17402,595
8600000US13040,13040,ZCTA5 13040,2318,213
8600000US13041,13041,ZCTA5 13041,10865,378
8600000US13042,13042,ZCTA5 13042,2228,392
8600000US13044,13044,ZCTA5 13044,2702,319
8600000US13045,13045,ZCTA5 13045,30517,601
8600000US13051,13051,ZCTA5 13051,43,42
8600000US13052,13052,ZCTA5 13052,1555,192
8600000US13053,13053,ZCTA5 13053,4153,368
8600000US13054,13054,ZCTA5 13054,1338,305
8600000US13057,13057,ZCTA5 13057,15042,505
8600000US13060,13060,ZCTA5 13060,2542,304
8600000US13061,13061,ZCTA5 13061,1175,292
8600000US13062,13062,ZCTA5 13062,77,81
8600000US13063,13063,ZCTA5 13063,1906,238
8600000US13064,13064,ZCTA5 13064,34,33
8600000US13066,13066,ZCTA5 13066,11949,429
8600000US13068,13068,ZCTA5 13068,5120,479
8600000US13069,13069,ZCTA5 13069,24328,742
8600000US13071,13071,ZCTA5 13071,831,134
8600000US13072,13072,ZCTA5 13072,1191,237
8600000US13073,13073,ZCTA5 13073,6429,460
8600000US13074,13074,ZCTA5 13074,4994,338
8600000US13076,13076,ZCTA5 13076,2481,289
8600000US13077,13077,ZCTA5 13077,6466,359
8600000US13078,13078,ZCTA5 13078,10334,736
8600000US13080,13080,ZCTA5 13080,3831,352
8600000US13081,13081,ZCTA5 13081,1141,158
8600000US13082,13082,ZCTA5 13082,4276,391
8600000US13083,13083,ZCTA5 13083,1631,284
8600000US13084,13084,ZCTA5 13084,4467,457
8600000US13087,13087,ZCTA5 13087,240,158
8600000US13088,13088,ZCTA5 13088,21475,496
8600000US13090,13090,ZCTA5 13090,30033,600
8600000US13092,13092,ZCTA5 13092,2980,378
8600000US13101,13101,ZCTA5 13101,2814,317
8600000US13102,13102,ZCTA5 13102,258,275
8600000US13103,13103,ZCTA5 13103,271,204
8600000US13104,13104,ZCTA5 13104,16260,560
8600000US13108,13108,ZCTA5 13108,6253,267
8600000US13110,13110,ZCTA5 13110,2315,285
8600000US13111,13111,ZCTA5 13111,1415,293
8600000US13112,13112,ZCTA5 13112,1840,373
8600000US13113,13113,ZCTA5 13113,212,71
8600000US13114,13114,ZCTA5 13114,6568,329
8600000US13115,13115,ZCTA5 13115,205,109
8600000US13116,13116,ZCTA5 13116,3426,18
8600000US13117,13117,ZCTA5 13117,182,59
8600000US13118,13118,ZCTA5 13118,6172,256
8600000US13120,13120,ZCTA5 13120,2069,330
8600000US13122,13122,ZCTA5 13122,822,170
8600000US13123,13123,ZCTA5 13123,83,81
8600000US13124,13124,ZCTA5 13124,110,37
8600000US13126,13126,ZCTA5 13126,37711,639
8600000US13131,13131,ZCTA5 13131,3610,283
8600000US13132,13132,ZCTA5 13132,3958,410
8600000US13134,13134,ZCTA5 13134,25,22
8600000US13135,13135,ZCTA5 13135,7055,587
8600000US13136,13136,ZCTA5 13136,480,102
8600000US13138,13138,ZCTA5 13138,30,47
8600000US13140,13140,ZCTA5 13140,4254,304
8600000US13141,13141,ZCTA5 13141,524,115
8600000US13142,13142,ZCTA5 13142,6552,336
8600000US13143,13143,ZCTA5 13143,3482,426
8600000US13144,13144,ZCTA5 13144,1530,290
8600000US13145,13145,ZCTA5 13145,1846,207
8600000US13146,13146,ZCTA5 13146,2328,222
8600000US13147,13147,ZCTA5 13147,1545,365
8600000US13148,13148,ZCTA5 13148,10917,278
8600000US13152,13152,ZCTA5 13152,8187,200
8600000US13153,13153,ZCTA5 13153,255,110
